Date,Open,High,Low,Close,Volume
2025-02-09 19:42:48.988762,329.49191233377223,333.6800968613829,328.3460045683939,332.0426161605149,5654865
2025-02-10 19:42:48.988762,337.793768242986,337.84497211678644,333.5624250125286,340.23845546715404,5449446
2025-02-11 19:42:48.988762,344.39443667549307,346.23287241012116,338.55081690894434,343.23495719402894,5379962
2025-02-12 19:42:48.988762,349.8553482911287,355.7110155203097,347.5295566612919,349.87067501904886,8012331
2025-02-13 19:42:48.988762,353.58062093731934,357.56587722280466,348.72826102606075,352.04407267498084,2713465
2025-02-14 19:42:48.988762,331.5453590336845,333.79377407196273,329.53824087226576,332.0884297702832,4508752
2025-02-15 19:42:48.988762,330.6369029659641,332.56065870279986,325.67391940979513,330.76129104378066,9060171
2025-02-16 19:42:48.988762,339.4683782764028,343.79395709679596,334.9913043064332,337.48998535256135,5526781
2025-02-17 19:42:48.988762,330.9599748261153,336.1603406837246,328.50921306045285,334.1827373261938,6036319
2025-02-18 19:42:48.988762,329.7834758951527,333.0261218434569,327.5087844144898,332.3334772404443,6248130
2025-02-19 19:42:48.988762,341.30263407559625,343.81838539135157,340.81580337295935,343.5460485170326,8891407
2025-02-20 19:42:48.988762,356.7780284377947,357.51597433529304,354.45538890930214,353.6333476616655,9347219
2025-02-21 19:42:48.988762,364.0199593640301,368.8760443189289,356.9324673951235,366.6651953506534,8808341
2025-02-22 19:42:48.988762,377.25548570967516,384.41313637998667,376.5051529978723,374.1295333607091,2576014
2025-02-23 19:42:48.988762,373.4922605305394,377.4560334777983,366.19178250848074,373.47045801444864,5173260
2025-02-24 19:42:48.988762,364.0831683042989,364.8510772443305,363.94410797808644,365.7441872013437,5741663
2025-02-25 19:42:48.988762,365.97361187855296,367.01033316207867,365.0127532189566,367.0096143365209,9521336
2025-02-26 19:42:48.988762,348.27433571400184,348.361899032612,347.6777126662808,351.5537794869165,7456226
2025-02-27 19:42:48.988762,346.8324715148211,351.9965055430713,342.1917751206516,346.9839943254444,7937266
2025-02-28 19:42:48.988762,339.6724846702263,341.66725270578604,339.4572128764403,336.5356871374037,9765783
2025-03-01 19:42:48.988762,334.9277943493107,335.25199794429307,331.3644822172386,332.42137750907597,3896236
2025-03-02 19:42:48.988762,342.39846260753257,343.7253955732451,341.03281833105405,341.1129424776658,4935370
2025-03-03 19:42:48.988762,357.70122189697713,360.58739518800996,351.320076717701,357.8861823385674,5223156
2025-03-04 19:42:48.988762,347.71181725953363,350.354743225173,345.6033210556756,345.8655018634852,7475164
2025-03-05 19:42:48.988762,348.25987126175875,353.73712654563326,345.2922034662756,349.56085455357714,2006492
2025-03-06 19:42:48.988762,336.9515235096478,340.633210782119,335.7979037552217,339.9024594118193,8763207
2025-03-07 19:42:48.988762,326.6553023600739,327.5618061654482,321.91965445907056,329.64499815276463,4846001
2025-03-08 19:42:48.988762,322.5415080379813,328.4491458771056,320.2158925593298,324.4821903241302,4091306
2025-03-09 19:42:48.988762,334.9189177954658,340.97672814057415,333.95067671367656,331.59329081421174,3924616
2025-03-10 19:42:48.988762,348.4601113313756,354.6896287271481,343.8100255108278,350.05505555697687,4466188
2025-03-11 19:42:48.988762,363.5984894628406,367.05285772009347,362.93164693221,367.2341824214923,7671864
2025-03-12 19:42:48.988762,379.68876104686245,382.64691296212567,376.9408207194436,379.1595040701038,9549656
