Date,Open,High,Low,Close,Volume
2025-02-09 19:42:48.977391,457.92397544376666,464.7875390007334,455.7755753775621,456.9760956572321,8432533
2025-02-10 19:42:48.977391,451.0028233467607,456.3619502682625,447.9894412600847,448.8716938668727,9901227
2025-02-11 19:42:48.977391,460.19950996489376,461.0655178839988,457.86839309924,464.1444914953683,9278232
2025-02-12 19:42:48.977391,476.7343759965437,481.5745688817141,474.65466898178363,477.7973062903126,4667674
2025-02-13 19:42:48.977391,470.7379933995857,477.0532887523239,465.4743790698723,475.1491577827672,9188580
2025-02-14 19:42:48.977391,474.59173143027806,480.29638771959105,472.70285155097366,476.69693707099935,4988168
2025-02-15 19:42:48.977391,463.9255697844642,466.0169599471854,455.0208946553737,467.81019372072296,1533313
2025-02-16 19:42:48.977391,446.7057672730041,451.01962051447674,439.8186685068939,446.39005965916084,9341909
2025-02-17 19:42:48.977391,465.17655759198493,469.62025245681576,465.01843763832676,467.5475100091482,1552303
2025-02-18 19:42:48.977391,460.48925096733086,462.3818864757716,460.3614648113893,462.7222991610021,2914705
2025-02-19 19:42:48.977391,435.9212716844757,443.7377418621596,428.46532511075935,437.61210999503794,8140357
2025-02-20 19:42:48.977391,407.8632640921965,415.08738558048395,404.2512493801175,405.15396889409703,7503643
2025-02-21 19:42:48.977391,396.13085520957134,402.5709317538472,396.0028831811796,399.77815073756034,5474174
2025-02-22 19:42:48.977391,388.26611448461097,389.3802871519881,384.4486512241385,385.423067077752,6584380
2025-02-23 19:42:48.977391,391.49153717115126,395.4913757151305,388.3503698262463,393.7890630477569,8622093
2025-02-24 19:42:48.977391,373.54500800464194,379.81755661610913,372.816270587006,373.8222014276828,1170870
2025-02-25 19:42:48.977391,371.79632744113843,372.9483922552327,367.6466503120818,369.335572437273,9777895
2025-02-26 19:42:48.977391,376.44421386462517,383.4414795196973,376.3802936788057,374.6360765522137,1592238
2025-02-27 19:42:48.977391,389.0214715122568,389.71838851126097,384.2001733021642,385.4749689479873,4876985
2025-02-28 19:42:48.977391,367.07271330095176,368.79514460426657,366.403540768891,366.3526509261054,1827080
2025-03-01 19:42:48.977391,372.28004691978623,376.18740334958534,371.52204814175127,370.80940889435016,6340036
2025-03-02 19:42:48.977391,399.3788608520472,402.4294673779395,394.1411545441294,400.8564065925178,4007181
2025-03-03 19:42:48.977391,402.48203465056383,404.27899528407914,402.11265523504966,404.2941071862354,5285718
2025-03-04 19:42:48.977391,438.1799595521608,441.25395571485967,436.9215309758065,437.9223597060356,5474835
2025-03-05 19:42:48.977391,439.5624865344721,443.16990571819923,435.8926542204206,436.2383213145859,1206256
2025-03-06 19:42:48.977391,440.4903471958993,441.35529815482596,438.88161080664753,442.3577408368533,6106589
2025-03-07 19:42:48.977391,452.7021584943278,460.7921733682301,445.823997727065,455.36823200813274,2789853
2025-03-08 19:42:48.977391,438.8590289961391,445.05375685018146,434.6869119664878,436.6317663149908,3350436
2025-03-09 19:42:48.977391,436.26989464963486,440.1243048317407,430.25028502404797,437.1969898719224,4928397
2025-03-10 19:42:48.977391,441.74855924437327,443.58275670693854,441.3687628848484,443.895645019829,7905409
2025-03-11 19:42:48.977391,417.27940440619216,419.78364874823296,410.9889589052871,419.6023676022365,7740505
2025-03-12 19:42:48.977391,411.60415193740516,411.87598611194534,408.1393294171996,414.16571132024626,5812549
2025-03-13 19:42:48.977391,407.15403815211914,412.8062092281323,402.3318275138457,409.634864559535,5418850
2025-03-14 19:42:48.977391,402.51801245693935,404.13778952911866,400.2420131329164,401.73697084079504,2848299
2025-03-15 19:42:48.977391,390.6431463108681,391.93094370057736,389.6561217572634,390.0900829311933,1869644
2025-03-16 19:42:48.977391,379.8390183237366,386.7332652437713,375.31206153072276,381.2930372436878,5536683
2025-03-17 19:42:48.977391,391.4977727501752,392.7939376001042,389.4733393561313,389.90705685991776,4350868
2025-03-18 19:42:48.977391,380.817096350481,380.8237801939274,373.5091482512151,382.447595122053,8539858
2025-03-19 19:42:48.977391,366.6684237517416,371.3804050756716,362.5188218827492,367.1385985834248,8978893
2025-03-20 19:42:48.977391,359.16062291756623,361.70833628013287,358.7888091368444,360.5665634440908,2232589
2025-03-21 19:42:48.977391,350.2879649932163,351.2151851905166,344.4743940106419,353.34609059540213,5348404
2025-03-22 19:42:48.977391,360.2769878724991,364.48514749074985,355.7600021043707,356.7034527017867,7995125
2025-03-23 19:42:48.977391,369.5738107191812,374.6973191452916,367.44237121216855,369.42500712142487,9857604
2025-03-24 19:42:48.977391,366.9341180986782,370.0484345153013,364.85685923326434,369.7165016466139,4554341
2025-03-25 19:42:48.977391,374.81579546127347,376.4474936060031,374.21230477865925,372.863246859751,4620583
2025-03-26 19:42:48.977391,378.3074474873013,385.46952634099154,371.7600394313261,375.1424608943835,2171325
2025-03-27 19:42:48.977391,382.31477483376534,389.8522398770013,380.4412686362711,384.29900078920093,5616036
2025-03-28 19:42:48.977391,375.4833273781175,380.9266426384355,374.02179788523324,372.28750590247904,3132413
2025-03-29 19:42:48.977391,377.4396584837153,377.62831659112743,376.9442132040004,374.9033892307863,6865029
2025-03-30 19:42:48.977391,397.5607150461061,403.3208277235812,390.5297685343428,396.95445989398894,7594523
2025-03-31 19:42:48.977391,406.9781722998126,414.0805264010716,404.2355503420262,405.6304809962064,7904721
2025-04-01 19:42:48.977391,379.2488439544997,382.43542646537054,376.05486246852536,380.63279323829846,4093769
2025-04-02 19:42:48.977391,373.22999989094575,374.77043731751735,372.5743834854323,374.2809058597481,4880469
2025-04-03 19:42:48.977391,357.94821109553675,360.89197857662214,357.4136783531864,359.0921980849784,9607343
2025-04-04 19:42:48.977391,339.43827792423895,343.3592168493412,338.8837776849686,337.25502889085755,6740313
2025-04-05 19:42:48.977391,330.2128158217245,332.5291177222419,329.82926545000464,328.53802666375935,8650975
2025-04-06 19:42:48.977391,331.36004986946443,333.2551922351924,329.01564749154943,334.55424289720725,9635704
2025-04-07 19:42:48.977391,334.39845245593756,337.9044981486944,331.8748878324614,337.47574826954076,2859846
2025-04-08 19:42:48.977391,323.1199081303247,325.6774251417496,321.3992974443634,322.10759047415576,3947702
2025-04-09 19:42:48.977391,313.56749224032734,317.24507675921586,308.1340218458119,315.7278293746971,7360772
2025-04-10 19:42:48.977391,318.470936161445,323.4530071318674,317.8097243302991,321.05846838430995,4863419
2025-04-11 19:42:48.977391,330.5601990288504,333.4047808878053,324.19078900508833,330.8547080355983,2155242
2025-04-12 19:42:48.977391,339.92932021827363,346.2640842355188,337.6773304004398,342.8528169803164,4595027
2025-04-13 19:42:48.977391,343.2763582647601,349.079620087349,340.5995480716821,343.77689453179397,5452089
2025-04-14 19:42:48.977391,347.3414669386536,351.01576610858103,342.25143193882747,347.0734460358987,3658003
2025-04-15 19:42:48.977391,354.962364613738,358.0485678733487,350.64712198853823,352.9748345175911,4190448
2025-04-16 19:42:48.977391,357.6036850754174,358.3476991945184,350.61694568481715,356.18656112722516,9639607
2025-04-17 19:42:48.977391,366.68826865443356,367.1881960704765,366.2003192137176,363.9385707975495,8287997
2025-04-18 19:42:48.977391,350.008665855478,352.1800392784365,344.0118115693182,348.7368899472577,1214755
2025-04-19 19:42:48.977391,350.9064246574694,352.7469492667493,345.21270235440926,349.71561895798374,2841804
2025-04-20 19:42:48.977391,356.1507195961729,361.96195576603486,350.50681950901776,358.4077151414263,4924555
2025-04-21 19:42:48.977391,368.81383216432454,369.8802080716771,365.53616799312823,368.13316069558164,5939496
2025-04-22 19:42:48.977391,383.4806583604424,390.0208087196988,376.4207159166199,385.8119813730384,2462592
2025-04-23 19:42:48.977391,369.8800262745158,373.5228314843539,368.32618395092686,371.18183886435264,4385295
2025-04-24 19:42:48.977391,380.18036506158046,386.77140583462653,377.4436219819799,379.945776244826,7656823
2025-04-25 19:42:48.977391,380.754761755256,382.9108867675421,373.8979027871643,379.3264121671382,1331977
2025-04-26 19:42:48.977391,377.98254217226037,382.61200191832006,376.2438368794855,376.8117474855171,4865343
2025-04-27 19:42:48.977391,348.3734587109423,354.24779123209134,347.8931460992461,345.45855262745744,3255516
2025-04-28 19:42:48.977391,339.527140271553,345.07924508050303,334.9916110607592,338.90923034584324,3599581
2025-04-29 19:42:48.977391,340.0979574719214,345.4353475285687,334.3229006034414,340.29000164323554,8792504
2025-04-30 19:42:48.977391,344.22461298354034,344.4064946756132,342.92475747460736,343.31844038728593,9635101
2025-05-01 19:42:48.977391,350.22946028755456,352.0248005548184,346.92399917175635,347.21924635046514,7297938
2025-05-02 19:42:48.977391,346.19182948327744,352.1972113685278,345.60764735995116,347.88732306204895,6797284
2025-05-03 19:42:48.977391,340.4194814669721,342.96910733722655,337.00416451933677,338.6939028765969,2543118
