Date,Open,High,Low,Close,Volume
2025-02-09 19:42:48.982041,401.87203954377634,402.678710000818,398.81175066459934,398.58019904864506,5801908
2025-02-10 19:42:48.982041,402.7285754150788,408.127783102593,396.94816819709365,404.9870942384018,7199814
2025-02-11 19:42:48.982041,401.2270158122272,401.8550720612683,398.6338662587233,402.81033416025355,6650834
2025-02-12 19:42:48.982041,395.1481695943387,396.19426231867516,389.44136453521185,397.62282587736405,3638964
2025-02-13 19:42:48.982041,391.9061946415317,396.4052330781332,391.6047804114377,394.5864309627126,1451813
2025-02-14 19:42:48.982041,387.91101826336103,391.4852995002307,384.61680996275084,388.67992090452196,4936459
2025-02-15 19:42:48.982041,385.4040440308861,385.50000600568757,383.22760557769124,382.86594367445997,3561920
2025-02-16 19:42:48.982041,382.2671053882986,388.2901442360665,377.98949386837904,381.6029661065927,3118968
2025-02-17 19:42:48.982041,386.9455825944763,393.2822149092088,381.38788190600275,387.0777503512788,2145086
2025-02-18 19:42:48.982041,381.8888191189476,387.7736764813529,378.8930797261172,379.31506632260107,5408355
2025-02-19 19:42:48.982041,381.3524612885863,384.54038479015793,374.4748549019499,383.87756125619507,2968342
2025-02-20 19:42:48.982041,384.905485973853,386.3153944202824,381.76024919101417,381.70002927245986,5824867
2025-02-21 19:42:48.982041,387.6576208961692,388.1618526688292,387.64505276896807,389.20149576464934,4813082
2025-02-22 19:42:48.982041,389.6349721419161,395.46441801662763,389.08838417573827,386.9010168541492,6289638
2025-02-23 19:42:48.982041,387.58115652727037,387.7780258873313,383.58675947136686,390.62003505887884,4159897
2025-02-24 19:42:48.982041,380.89666134396595,385.666168546842,375.3118699625315,377.97279721293836,9593985
2025-02-25 19:42:48.982041,390.132637422819,390.387447877329,382.93139361152856,389.9191413871741,9502678
2025-02-26 19:42:48.982041,384.1528290718047,386.8762850325226,381.39353504953687,385.5116085672636,6158486
2025-02-27 19:42:48.982041,387.4473101139775,387.510538894647,384.88296625121495,390.2231712410796,8254764
2025-02-28 19:42:48.982041,389.25756848723285,392.7503461269816,384.62976316540016,387.6545605171724,8329816
2025-03-01 19:42:48.982041,389.3537901330657,391.9741487031685,389.3464171308988,390.10902350912704,7020625
2025-03-02 19:42:48.982041,398.3566528657149,402.85579886354435,393.6781123998882,402.226983712675,7618186
2025-03-03 19:42:48.982041,393.6967043564363,395.56196824689835,389.8575545620106,397.5761428776978,4291102
2025-03-04 19:42:48.982041,391.8855852603552,392.3195991552219,387.1392700983843,394.9416654309274,7278773
2025-03-05 19:42:48.982041,397.50472796937186,399.8460325528849,392.3861964966344,399.3423247844906,3931402
2025-03-06 19:42:48.982041,399.0376903963398,403.7831254309697,395.5972987352625,400.86860520726486,8928637
2025-03-07 19:42:48.982041,388.91377736383845,390.0971209398647,384.4373714203383,389.5430528279438,5963607
2025-03-08 19:42:48.982041,387.9258331156913,390.6054989776299,381.6993364901272,391.42655767432166,3059641
2025-03-09 19:42:48.982041,390.6486433085681,393.1483390179169,384.62961986748155,393.7159373146291,7109265
2025-03-10 19:42:48.982041,388.8757945912508,390.5833767548685,386.1261080944181,390.64134801825355,1472737
2025-03-11 19:42:48.982041,390.1160710714374,393.46444344548854,387.9095421105434,390.38895803544176,8107028
2025-03-12 19:42:48.982041,388.07770323801583,393.76888576490643,381.28839055438584,390.35103599821514,9097863
2025-03-13 19:42:48.982041,383.6624016849064,384.53875444790543,382.9287364562814,382.0636586329404,9541473
2025-03-14 19:42:48.982041,389.0979931274144,389.65115595916666,387.4932891098214,388.94265303865524,3307197
2025-03-15 19:42:48.982041,389.2042919195531,391.87263533847516,385.6774227637773,387.49077642263484,5838221
2025-03-16 19:42:48.982041,376.938368891404,378.6064247003633,371.39785937290833,380.653728396601,6060210
2025-03-17 19:42:48.982041,381.3544071147558,382.2307385665966,380.7903277716853,382.2013885727975,2874677
2025-03-18 19:42:48.982041,391.46603205184334,392.2025956981135,390.0200018608357,394.32650701924166,5067936
2025-03-19 19:42:48.982041,394.9574279274387,398.5434175966952,389.2427879509821,397.4288554507399,1270112
2025-03-20 19:42:48.982041,390.31324172446796,397.83546919456535,386.295815155871,387.36901289579276,6589852
2025-03-21 19:42:48.982041,383.047622762189,384.9019610113394,380.16620632869177,379.6863311153642,8557791
2025-03-22 19:42:48.982041,388.72386014979054,388.9495599122742,388.13235818614385,385.4933202666448,1188935
2025-03-23 19:42:48.982041,386.81291709684365,393.84922620469575,379.1492791913159,389.88060530076143,1526656
2025-03-24 19:42:48.982041,388.10556411467275,388.8942270466089,387.6390862378326,385.2090203506164,8510950
2025-03-25 19:42:48.982041,393.3044529940652,397.6363905051748,391.1651313491151,389.71023236012473,9645690
2025-03-26 19:42:48.982041,394.7327357719358,402.25075106366165,387.65054207888204,393.125172899256,3498060
2025-03-27 19:42:48.982041,397.74132738360356,404.7591096283431,390.15235738558016,396.75035875686945,3238154
2025-03-28 19:42:48.982041,398.1854359594645,399.14234767250883,397.5332553765814,396.6083775360208,9804734
2025-03-29 19:42:48.982041,404.86932903247754,410.4943443937291,404.5744380817439,404.6541938855823,4692552
2025-03-30 19:42:48.982041,395.77185709503163,395.77339025344526,394.38541287585787,397.4706918669951,8625997
2025-03-31 19:42:48.982041,398.0135996428056,405.8996647184046,393.8899225040767,394.5886592925006,7587649
2025-04-01 19:42:48.982041,396.3514884187245,402.7088795156788,389.4204113136073,396.8181457197563,1326328
2025-04-02 19:42:48.982041,389.7718336038995,394.79189078392517,387.3668100137231,392.28109427467143,1572738
2025-04-03 19:42:48.982041,389.3508957858409,394.611073363443,382.5251816237993,386.2995093503326,2058993
2025-04-04 19:42:48.982041,390.7539580981066,394.692981550661,387.753456987425,392.970339977073,5780248
2025-04-05 19:42:48.982041,388.05070284812035,391.04433152449064,380.4944654131997,385.7257720617682,9126456
2025-04-06 19:42:48.982041,386.90451740144056,392.9296708883964,383.2738450992147,383.87033670720245,4327274
2025-04-07 19:42:48.982041,380.4107572621079,386.95087385301537,376.9379463268108,382.21038161661085,3188289
2025-04-08 19:42:48.982041,377.7590250443549,378.5396476697223,371.30849417774766,379.45516279883014,5460985
2025-04-09 19:42:48.982041,371.07267402241314,372.84142344348595,364.13472910156577,373.98064939011516,3786973
2025-04-10 19:42:48.982041,373.9197809473307,379.1430146483133,370.9950890802471,375.6595748419952,7144555
2025-04-11 19:42:48.982041,380.50827085840945,386.7020598018888,379.35265908114377,382.21391823828503,4814653
2025-04-12 19:42:48.982041,378.7161779313581,380.36728235086326,377.4811563301981,376.448497865987,6327415
2025-04-13 19:42:48.982041,381.83809187293883,382.82805345953864,374.7386889877298,380.44720549370436,6677422
2025-04-14 19:42:48.982041,381.2336483657657,387.68038763402063,374.4814100764588,383.139346695242,1726144
2025-04-15 19:42:48.982041,381.3476097403019,387.55872557537447,377.9440315804558,381.50677251707253,3634660
2025-04-16 19:42:48.982041,374.3846942037398,378.1283594523552,370.88861227589217,375.0418339165043,5364628
2025-04-17 19:42:48.982041,377.771244337196,378.3179030389285,372.99272424469615,380.39577928336394,5314010
2025-04-18 19:42:48.982041,377.5415134612594,378.69957557744806,375.3834605085886,376.219298974338,8306040
2025-04-19 19:42:48.982041,374.71925620192303,376.8981135054168,372.2717766059615,371.3492147448098,8887644
2025-04-20 19:42:48.982041,366.39308577740667,367.6379905001204,365.6544682423795,362.9945892030398,9690381
2025-04-21 19:42:48.982041,359.73683642389614,366.34352637631815,356.83694399882916,362.0433208688766,9423550
2025-04-22 19:42:48.982041,350.7944592428145,355.93825318497335,345.0324751412653,353.5730856801395,4301395
2025-04-23 19:42:48.982041,346.14193412464283,348.2490419352687,344.7187775123291,344.56173231301483,8670737
2025-04-24 19:42:48.982041,347.9043498095614,347.97036238738474,341.51889278915473,345.27922289428597,1311665
2025-04-25 19:42:48.982041,350.30641572629065,352.6863877196608,343.8953307737686,348.92229787691394,6114879
2025-04-26 19:42:48.982041,353.03980592940735,354.2938120365741,346.0907509568533,355.5493150231904,2495248
2025-04-27 19:42:48.982041,342.1988136782896,343.6964949379772,339.8887466293216,344.96452985040236,4613415
2025-04-28 19:42:48.982041,340.0189289202808,342.7491379915494,333.36010727922667,339.8264624064882,8267478
2025-04-29 19:42:48.982041,339.3352214684211,343.09240907087235,337.73654657569455,340.4593041389655,1940263
2025-04-30 19:42:48.982041,335.0314570119555,337.8402093690026,334.91881730747406,333.4827334854327,8562390
2025-05-01 19:42:48.982041,334.68053446782926,340.8301396902111,332.314140625032,336.43776735316436,5711490
2025-05-02 19:42:48.982041,330.3605758199751,330.53646105945785,330.09330694904503,330.6391473948049,9324206
2025-05-03 19:42:48.982041,326.3190841075867,329.23408889772105,322.8596866248162,326.53506304305205,5650060
2025-05-04 19:42:48.982041,326.24611966872163,332.6811089610255,325.4409652835442,326.44122388211963,1487238
